,Borough,Major Category,Minor Category,Date,Season,Count,CrimeTier
45461,Westminster,Fraud or Forgery,Other Fraud & Forgery,2010,Spring,319,High
45462,Westminster,Fraud or Forgery,Other Fraud & Forgery,2010,Summer,249,High
45463,Westminster,Fraud or Forgery,Other Fraud & Forgery,2010,Winter,288,High
45464,Westminster,Fraud or Forgery,Other Fraud & Forgery,2011,Autumn,228,High
45465,Westminster,Fraud or Forgery,Other Fraud & Forgery,2011,Spring,212,High
45466,Westminster,Fraud or Forgery,Other Fraud & Forgery,2011,Summer,243,High
45467,Westminster,Fraud or Forgery,Other Fraud & Forgery,2011,Winter,211,High
45468,Westminster,Fraud or Forgery,Other Fraud & Forgery,2012,Autumn,256,High
45469,Westminster,Fraud or Forgery,Other Fraud & Forgery,2012,Spring,229,High
45470,Westminster,Fraud or Forgery,Other Fraud & Forgery,2012,Summer,220,High
45471,Westminster,Fraud or Forgery,Other Fraud & Forgery,2012,Winter,200,High
45472,Westminster,Fraud or Forgery,Other Fraud & Forgery,2013,Autumn,20,Low
45473,Westminster,Fraud or Forgery,Other Fraud & Forgery,2013,Spring,21,Low
45474,Westminster,Fraud or Forgery,Other Fraud & Forgery,2013,Summer,19,Low
45475,Westminster,Fraud or Forgery,Other Fraud & Forgery,2013,Winter,90,Medium
45476,Westminster,Fraud or Forgery,Other Fraud & Forgery,2014,Autumn,18,Low
45477,Westminster,Fraud or Forgery,Other Fraud & Forgery,2014,Spring,21,Low
45478,Westminster,Fraud or Forgery,Other Fraud & Forgery,2014,Summer,15,Low
45479,Westminster,Fraud or Forgery,Other Fraud & Forgery,2014,Winter,28,Low
45480,Westminster,Fraud or Forgery,Other Fraud & Forgery,2015,Autumn,31,Low
45481,Westminster,Fraud or Forgery,Other Fraud & Forgery,2015,Spring,12,Low
45482,Westminster,Fraud or Forgery,Other Fraud & Forgery,2015,Summer,13,Low
45483,Westminster,Fraud or Forgery,Other Fraud & Forgery,2015,Winter,18,Low
45484,Westminster,Fraud or Forgery,Other Fraud & Forgery,2016,Autumn,23,Low
45485,Westminster,Fraud or Forgery,Other Fraud & Forgery,2016,Spring,28,Low
45486,Westminster,Fraud or Forgery,Other Fraud & Forgery,2016,Summer,26,Low
45487,Westminster,Fraud or Forgery,Other Fraud & Forgery,2016,Winter,11,Low
45488,Westminster,Fraud or Forgery,Other Fraud & Forgery,2017,Autumn,27,Low
45489,Westminster,Fraud or Forgery,Other Fraud & Forgery,2017,Spring,30,Low
45490,Westminster,Fraud or Forgery,Other Fraud & Forgery,2017,Summer,21,Low
45491,Westminster,Fraud or Forgery,Other Fraud & Forgery,2017,Winter,33,Low
45492,Westminster,Fraud or Forgery,Other Fraud & Forgery,2018,Autumn,27,Low
45493,Westminster,Fraud or Forgery,Other Fraud & Forgery,2018,Spring,14,Low
45494,Westminster,Fraud or Forgery,Other Fraud & Forgery,2018,Summer,10,Low
45495,Westminster,Fraud or Forgery,Other Fraud & Forgery,2018,Winter,26,Low
45496,Westminster,Other Notifiable Offences,Going Equipped,2008,Autumn,13,Low
45497,Westminster,Other Notifiable Offences,Going Equipped,2008,Spring,10,Low
45498,Westminster,Other Notifiable Offences,Going Equipped,2008,Summer,15,Low
45499,Westminster,Other Notifiable Offences,Going Equipped,2008,Winter,16,Low
45500,Westminster,Other Notifiable Offences,Going Equipped,2009,Autumn,21,Low
45501,Westminster,Other Notifiable Offences,Going Equipped,2009,Spring,21,Low
45502,Westminster,Other Notifiable Offences,Going Equipped,2009,Summer,29,Low
45503,Westminster,Other Notifiable Offences,Going Equipped,2009,Winter,17,Low
45504,Westminster,Other Notifiable Offences,Going Equipped,2010,Autumn,17,Low
45505,Westminster,Other Notifiable Offences,Going Equipped,2010,Spring,24,Low
45506,Westminster,Other Notifiable Offences,Going Equipped,2010,Summer,24,Low
45507,Westminster,Other Notifiable Offences,Going Equipped,2010,Winter,19,Low
45508,Westminster,Other Notifiable Offences,Going Equipped,2011,Autumn,12,Low
45509,Westminster,Other Notifiable Offences,Going Equipped,2011,Spring,16,Low
45510,Westminster,Other Notifiable Offences,Going Equipped,2011,Summer,16,Low
45511,Westminster,Other Notifiable Offences,Going Equipped,2011,Winter,17,Low
45512,Westminster,Other Notifiable Offences,Going Equipped,2012,Autumn,16,Low
45513,Westminster,Other Notifiable Offences,Going Equipped,2012,Spring,12,Low
45514,Westminster,Other Notifiable Offences,Going Equipped,2012,Summer,11,Low
45515,Westminster,Other Notifiable Offences,Going Equipped,2012,Winter,8,Low
45516,Westminster,Other Notifiable Offences,Going Equipped,2013,Autumn,14,Low
45517,Westminster,Other Notifiable Offences,Going Equipped,2013,Spring,7,Low
45518,Westminster,Other Notifiable Offences,Going Equipped,2013,Summer,10,Low
45519,Westminster,Other Notifiable Offences,Going Equipped,2013,Winter,10,Low
45520,Westminster,Other Notifiable Offences,Going Equipped,2014,Autumn,13,Low
45521,Westminster,Other Notifiable Offences,Going Equipped,2014,Spring,13,Low
45522,Westminster,Other Notifiable Offences,Going Equipped,2014,Summer,3,Low
45523,Westminster,Other Notifiable Offences,Going Equipped,2014,Winter,8,Low
45524,Westminster,Other Notifiable Offences,Going Equipped,2015,Autumn,4,Low
45525,Westminster,Other Notifiable Offences,Going Equipped,2015,Spring,8,Low
45526,Westminster,Other Notifiable Offences,Going Equipped,2015,Summer,8,Low
45527,Westminster,Other Notifiable Offences,Going Equipped,2015,Winter,10,Low
45528,Westminster,Other Notifiable Offences,Going Equipped,2016,Autumn,6,Low
45529,Westminster,Other Notifiable Offences,Going Equipped,2016,Spring,4,Low
45530,Westminster,Other Notifiable Offences,Going Equipped,2016,Summer,9,Low
45531,Westminster,Other Notifiable Offences,Going Equipped,2016,Winter,4,Low
45532,Westminster,Other Notifiable Offences,Going Equipped,2017,Autumn,10,Low
45533,Westminster,Other Notifiable Offences,Going Equipped,2017,Spring,9,Low
45534,Westminster,Other Notifiable Offences,Going Equipped,2017,Summer,9,Low
45535,Westminster,Other Notifiable Offences,Going Equipped,2017,Winter,8,Low
45536,Westminster,Other Notifiable Offences,Going Equipped,2018,Autumn,8,Low
45537,Westminster,Other Notifiable Offences,Going Equipped,2018,Spring,9,Low
45538,Westminster,Other Notifiable Offences,Going Equipped,2018,Summer,12,Low
45539,Westminster,Other Notifiable Offences,Going Equipped,2018,Winter,7,Low
45540,Westminster,Other Notifiable Offences,Other Notifiable,2008,Autumn,202,High
45541,Westminster,Other Notifiable Offences,Other Notifiable,2008,Spring,218,High
45542,Westminster,Other Notifiable Offences,Other Notifiable,2008,Summer,215,High
45543,Westminster,Other Notifiable Offences,Other Notifiable,2008,Winter,158,Medium
45544,Westminster,Other Notifiable Offences,Other Notifiable,2009,Autumn,197,High
45545,Westminster,Other Notifiable Offences,Other Notifiable,2009,Spring,182,Medium
45546,Westminster,Other Notifiable Offences,Other Notifiable,2009,Summer,189,Medium
45547,Westminster,Other Notifiable Offences,Other Notifiable,2009,Winter,189,Medium
45548,Westminster,Other Notifiable Offences,Other Notifiable,2010,Autumn,206,High
45549,Westminster,Other Notifiable Offences,Other Notifiable,2010,Spring,172,Medium
45550,Westminster,Other Notifiable Offences,Other Notifiable,2010,Summer,211,High
45551,Westminster,Other Notifiable Offences,Other Notifiable,2010,Winter,219,High
45552,Westminster,Other Notifiable Offences,Other Notifiable,2011,Autumn,150,Medium
45553,Westminster,Other Notifiable Offences,Other Notifiable,2011,Spring,238,High
45554,Westminster,Other Notifiable Offences,Other Notifiable,2011,Summer,201,High
45555,Westminster,Other Notifiable Offences,Other Notifiable,2011,Winter,179,Medium
45556,Westminster,Other Notifiable Offences,Other Notifiable,2012,Autumn,164,Medium
45557,Westminster,Other Notifiable Offences,Other Notifiable,2012,Spring,178,Medium
45558,Westminster,Other Notifiable Offences,Other Notifiable,2012,Summer,192,Medium
45559,Westminster,Other Notifiable Offences,Other Notifiable,2012,Winter,182,Medium
45560,Westminster,Other Notifiable Offences,Other Notifiable,2013,Autumn,202,High
45561,Westminster,Other Notifiable Offences,Other Notifiable,2013,Spring,188,Medium
45562,Westminster,Other Notifiable Offences,Other Notifiable,2013,Summer,258,High
45563,Westminster,Other Notifiable Offences,Other Notifiable,2013,Winter,177,Medium
45564,Westminster,Other Notifiable Offences,Other Notifiable,2014,Autumn,204,High
45565,Westminster,Other Notifiable Offences,Other Notifiable,2014,Spring,222,High
45566,Westminster,Other Notifiable Offences,Other Notifiable,2014,Summer,237,High
45567,Westminster,Other Notifiable Offences,Other Notifiable,2014,Winter,194,Medium
45568,Westminster,Other Notifiable Offences,Other Notifiable,2015,Autumn,192,Medium
45569,Westminster,Other Notifiable Offences,Other Notifiable,2015,Spring,186,Medium
45570,Westminster,Other Notifiable Offences,Other Notifiable,2015,Summer,197,High
45571,Westminster,Other Notifiable Offences,Other Notifiable,2015,Winter,188,Medium
45572,Westminster,Other Notifiable Offences,Other Notifiable,2016,Autumn,188,Medium
45573,Westminster,Other Notifiable Offences,Other Notifiable,2016,Spring,198,High
45574,Westminster,Other Notifiable Offences,Other Notifiable,2016,Summer,198,High
45575,Westminster,Other Notifiable Offences,Other Notifiable,2016,Winter,172,Medium
45576,Westminster,Other Notifiable Offences,Other Notifiable,2017,Autumn,233,High
45577,Westminster,Other Notifiable Offences,Other Notifiable,2017,Spring,198,High
45578,Westminster,Other Notifiable Offences,Other Notifiable,2017,Summer,211,High
45579,Westminster,Other Notifiable Offences,Other Notifiable,2017,Winter,163,Medium
45580,Westminster,Other Notifiable Offences,Other Notifiable,2018,Autumn,203,High
45581,Westminster,Other Notifiable Offences,Other Notifiable,2018,Spring,168,Medium
45582,Westminster,Other Notifiable Offences,Other Notifiable,2018,Summer,214,High
45583,Westminster,Other Notifiable Offences,Other Notifiable,2018,Winter,178,Medium
45584,Westminster,Robbery,Business Property,2008,Autumn,19,Low
45585,Westminster,Robbery,Business Property,2008,Spring,18,Low
45586,Westminster,Robbery,Business Property,2008,Summer,16,Low
45587,Westminster,Robbery,Business Property,2008,Winter,15,Low
45588,Westminster,Robbery,Business Property,2009,Autumn,24,Low
45589,Westminster,Robbery,Business Property,2009,Spring,21,Low
45590,Westminster,Robbery,Business Property,2009,Summer,24,Low
45591,Westminster,Robbery,Business Property,2009,Winter,19,Low
45592,Westminster,Robbery,Business Property,2010,Autumn,17,Low
45593,Westminster,Robbery,Business Property,2010,Spring,25,Low
45594,Westminster,Robbery,Business Property,2010,Summer,21,Low
45595,Westminster,Robbery,Business Property,2010,Winter,23,Low
45596,Westminster,Robbery,Business Property,2011,Autumn,24,Low
45597,Westminster,Robbery,Business Property,2011,Spring,17,Low
45598,Westminster,Robbery,Business Property,2011,Summer,21,Low
45599,Westminster,Robbery,Business Property,2011,Winter,15,Low
45600,Westminster,Robbery,Business Property,2012,Autumn,21,Low
45601,Westminster,Robbery,Business Property,2012,Spring,26,Low
45602,Westminster,Robbery,Business Property,2012,Summer,19,Low
45603,Westminster,Robbery,Business Property,2012,Winter,19,Low
45604,Westminster,Robbery,Business Property,2013,Autumn,25,Low
45605,Westminster,Robbery,Business Property,2013,Spring,21,Low
45606,Westminster,Robbery,Business Property,2013,Summer,10,Low
45607,Westminster,Robbery,Business Property,2013,Winter,24,Low
45608,Westminster,Robbery,Business Property,2014,Autumn,27,Low
45609,Westminster,Robbery,Business Property,2014,Spring,31,Low
45610,Westminster,Robbery,Business Property,2014,Summer,32,Low
45611,Westminster,Robbery,Business Property,2014,Winter,22,Low
45612,Westminster,Robbery,Business Property,2015,Autumn,24,Low
45613,Westminster,Robbery,Business Property,2015,Spring,20,Low
45614,Westminster,Robbery,Business Property,2015,Summer,21,Low
45615,Westminster,Robbery,Business Property,2015,Winter,25,Low
45616,Westminster,Robbery,Business Property,2016,Autumn,15,Low
45617,Westminster,Robbery,Business Property,2016,Spring,13,Low
45618,Westminster,Robbery,Business Property,2016,Summer,18,Low
45619,Westminster,Robbery,Business Property,2016,Winter,31,Low
45620,Westminster,Robbery,Business Property,2017,Autumn,35,Low
45621,Westminster,Robbery,Business Property,2017,Spring,29,Low
45622,Westminster,Robbery,Business Property,2017,Summer,29,Low
45623,Westminster,Robbery,Business Property,2017,Winter,19,Low
45624,Westminster,Robbery,Business Property,2018,Autumn,45,Medium
45625,Westminster,Robbery,Business Property,2018,Spring,33,Low
45626,Westminster,Robbery,Business Property,2018,Summer,28,Low
45627,Westminster,Robbery,Business Property,2018,Winter,29,Low
45628,Westminster,Robbery,Personal Property,2008,Autumn,475,High
45629,Westminster,Robbery,Personal Property,2008,Spring,401,High
45630,Westminster,Robbery,Personal Property,2008,Summer,392,High
45631,Westminster,Robbery,Personal Property,2008,Winter,411,High
45632,Westminster,Robbery,Personal Property,2009,Autumn,400,High
45633,Westminster,Robbery,Personal Property,2009,Spring,416,High
45634,Westminster,Robbery,Personal Property,2009,Summer,417,High
45635,Westminster,Robbery,Personal Property,2009,Winter,455,High
45636,Westminster,Robbery,Personal Property,2010,Autumn,485,High
45637,Westminster,Robbery,Personal Property,2010,Spring,462,High
45638,Westminster,Robbery,Personal Property,2010,Summer,321,High
45639,Westminster,Robbery,Personal Property,2010,Winter,423,High
45640,Westminster,Robbery,Personal Property,2011,Autumn,397,High
45641,Westminster,Robbery,Personal Property,2011,Spring,626,High
45642,Westminster,Robbery,Personal Property,2011,Summer,572,High
45643,Westminster,Robbery,Personal Property,2011,Winter,547,High
45644,Westminster,Robbery,Personal Property,2012,Autumn,665,High
45645,Westminster,Robbery,Personal Property,2012,Spring,575,High
45646,Westminster,Robbery,Personal Property,2012,Summer,600,High
45647,Westminster,Robbery,Personal Property,2012,Winter,471,High
45648,Westminster,Robbery,Personal Property,2013,Autumn,580,High
45649,Westminster,Robbery,Personal Property,2013,Spring,456,High
45650,Westminster,Robbery,Personal Property,2013,Summer,607,High
45651,Westminster,Robbery,Personal Property,2013,Winter,536,High
45652,Westminster,Robbery,Personal Property,2014,Autumn,373,High
45653,Westminster,Robbery,Personal Property,2014,Spring,503,High
45654,Westminster,Robbery,Personal Property,2014,Summer,474,High
45655,Westminster,Robbery,Personal Property,2014,Winter,536,High
45656,Westminster,Robbery,Personal Property,2015,Autumn,391,High
45657,Westminster,Robbery,Personal Property,2015,Spring,345,High
45658,Westminster,Robbery,Personal Property,2015,Summer,347,High
45659,Westminster,Robbery,Personal Property,2015,Winter,374,High
45660,Westminster,Robbery,Personal Property,2016,Autumn,427,High
45661,Westminster,Robbery,Personal Property,2016,Spring,429,High
45662,Westminster,Robbery,Personal Property,2016,Summer,447,High
45663,Westminster,Robbery,Personal Property,2016,Winter,477,High
45664,Westminster,Robbery,Personal Property,2017,Autumn,609,High
45665,Westminster,Robbery,Personal Property,2017,Spring,614,High
45666,Westminster,Robbery,Personal Property,2017,Summer,610,High
45667,Westminster,Robbery,Personal Property,2017,Winter,447,High
45668,Westminster,Robbery,Personal Property,2018,Autumn,876,High
45669,Westminster,Robbery,Personal Property,2018,Spring,664,High
45670,Westminster,Robbery,Personal Property,2018,Summer,750,High
45671,Westminster,Robbery,Personal Property,2018,Winter,751,High
45672,Westminster,Sexual Offences,Other Sexual,2008,Autumn,105,Medium
45673,Westminster,Sexual Offences,Other Sexual,2008,Spring,102,Medium
45674,Westminster,Sexual Offences,Other Sexual,2008,Summer,141,Medium
45675,Westminster,Sexual Offences,Other Sexual,2008,Winter,106,Medium
45676,Westminster,Sexual Offences,Other Sexual,2009,Autumn,96,Medium
45677,Westminster,Sexual Offences,Other Sexual,2009,Spring,94,Medium
45678,Westminster,Sexual Offences,Other Sexual,2009,Summer,103,Medium
45679,Westminster,Sexual Offences,Other Sexual,2009,Winter,121,Medium
45680,Westminster,Sexual Offences,Other Sexual,2010,Autumn,99,Medium
45681,Westminster,Sexual Offences,Other Sexual,2010,Spring,122,Medium
45682,Westminster,Sexual Offences,Other Sexual,2010,Summer,101,Medium
45683,Westminster,Sexual Offences,Other Sexual,2010,Winter,85,Medium
45684,Westminster,Sexual Offences,Other Sexual,2011,Autumn,123,Medium
45685,Westminster,Sexual Offences,Other Sexual,2011,Spring,99,Medium
45686,Westminster,Sexual Offences,Other Sexual,2011,Summer,134,Medium
45687,Westminster,Sexual Offences,Other Sexual,2011,Winter,88,Medium
45688,Westminster,Sexual Offences,Other Sexual,2012,Autumn,92,Medium
45689,Westminster,Sexual Offences,Other Sexual,2012,Spring,73,Medium
45690,Westminster,Sexual Offences,Other Sexual,2012,Summer,106,Medium
45691,Westminster,Sexual Offences,Other Sexual,2012,Winter,93,Medium
45692,Westminster,Sexual Offences,Other Sexual,2013,Autumn,84,Medium
45693,Westminster,Sexual Offences,Other Sexual,2013,Spring,101,Medium
45694,Westminster,Sexual Offences,Other Sexual,2013,Summer,116,Medium
45695,Westminster,Sexual Offences,Other Sexual,2013,Winter,104,Medium
45696,Westminster,Sexual Offences,Other Sexual,2014,Autumn,147,Medium
45697,Westminster,Sexual Offences,Other Sexual,2014,Spring,129,Medium
45698,Westminster,Sexual Offences,Other Sexual,2014,Summer,150,Medium
45699,Westminster,Sexual Offences,Other Sexual,2014,Winter,83,Medium
45700,Westminster,Sexual Offences,Other Sexual,2015,Autumn,141,Medium
45701,Westminster,Sexual Offences,Other Sexual,2015,Spring,134,Medium
